Keyword,Difficulty,"Search vol.",Position,"Previous position",Competition,CPC,URL,Traffic,"Traffic share","Traffic cost"
hostelworld,58,9900,22,27,0.16,N/A,https://myallocator.cloudbeds.com/hc/en-us/articles/206228677-How-to-connect-Hostelworld-and-or-Hostelbookers-to-myallocator,99,0.55,0
"room mapping",49,2400,7,7,0.02,1.12,https://myallocator.cloudbeds.com/hc/en-us/articles/208514128-Room-Mapping-Guidelines,84,0.46,94.08
"first data login",42,8100,27,42,0.00,1.97,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/115002382807-First-Data-e4-Global-Gateway-Connection-Guide,81,0.45,159.57
"channel distribution",45,8100,21,32,0.01,7.11,https://myfrontdesk.cloudbeds.com/hc/en-us/categories/202665538-Channel-Distribution,81,0.45,575.91
"campground indiana",48,8100,26,26,0.01,0.9,https://hotels.cloudbeds.com/en/reservation/lU6TSf,81,0.45,72.9
"my hostelworld",55,2900,9,9,0.19,0.61,https://myallocator.cloudbeds.com/hc/en-us/articles/206228677-How-to-connect-Hostelworld-and-or-Hostelbookers-to-myallocator,75,0.41,45.99
"channel manager",44,2400,8,10,0.26,20.55,https://www.cloudbeds.com/channel-manager/,74,0.41,1528.92
"camp indiana",51,6600,13,13,0.01,2.16,https://hotels.cloudbeds.com/en/reservation/lU6TSf,66,0.36,142.56
"camping indiana",51,6600,29,29,0.01,2.16,https://hotels.cloudbeds.com/en/reservation/lU6TSf,66,0.36,142.56
"cloud bed",35,6600,14,14,0.87,3.6,https://www.cloudbeds.com/,66,0.36,237.6
"hotel pricing",52,6600,14,17,0.34,1.86,https://www.cloudbeds.com/articles/hotel-pricing-strategy/,66,0.36,122.76
"hotel searches",59,6600,23,23,0.28,1.07,https://www.cloudbeds.com/google-hotel-search/,66,0.36,70.62
"indiana camping",51,6600,24,24,0.01,2.16,https://hotels.cloudbeds.com/en/reservation/lU6TSf,66,0.36,142.56
"indiana campsites",51,6600,26,26,0.01,2.16,https://hotels.cloudbeds.com/en/reservation/lU6TSf,66,0.36,142.56
"channel managers",41,2400,9,14,0.26,17.11,https://www.cloudbeds.com/articles/best-channel-manager-for-your-hotel/,62,0.34,1067.66
"mr and mrs smith hotels",54,2400,9,12,0.12,0.21,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360016012413-How-to-Connect-Mr-Mrs-Smith-Smith-Hotels-to-myfrontdesk,62,0.34,13.1
"mrandmrssmith hotel",55,2400,10,11,0.17,0.32,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360016012413-How-to-Connect-Mr-Mrs-Smith-Smith-Hotels-to-myfrontdesk,57,0.31,18.43
"hoteltonight extranet",48,1300,6,5,0.04,1.79,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360020253873-How-to-connect-HotelTonight-to-myfrontdesk,57,0.31,102.39
"list of online travel agencies",17,170,1,1,0.50,4.86,https://www.cloudbeds.com/articles/analysis-of-major-online-travel-agencies-otas/,55,0.30,268.52
"online travel agents list",17,170,1,1,0.50,4.86,https://www.cloudbeds.com/articles/analysis-of-major-online-travel-agencies-otas/,55,0.30,268.52
"list of online travel agents",20,170,1,1,0.50,4.86,https://www.cloudbeds.com/articles/analysis-of-major-online-travel-agencies-otas/,55,0.30,268.52
"list of online travel agency",17,170,1,1,0.50,4.86,https://www.cloudbeds.com/articles/analysis-of-major-online-travel-agencies-otas/,55,0.30,268.52
"pod hotel los angeles",14,170,1,1,0.04,0.54,https://thepodshare.cloudbeds.com/,55,0.30,29.84
"homeaway vrbo",52,5400,11,9,0.04,0.59,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/219875188-How-to-Connect-Vacation-Rentals-By-Owner-VRBO-HomeAway-Calendar-Based-Channel-with-myfrontdesk,54,0.30,31.86
"indiana beach camping",12,480,3,32,0.01,N/A,https://hotels.cloudbeds.com/en/reservation/lU6TSf,54,0.30,0
resnexus,52,5400,18,19,0.02,9.75,https://myallocator.cloudbeds.com/hc/en-us/sections/204008277-Resnexus,54,0.30,526.5
mohicans,46,5400,27,40,0.00,N/A,https://hotels.cloudbeds.com/en/reservation/bUpBOS,54,0.30,0
"camping at indiana beach",14,480,3,3,0.01,2.2,https://hotels.cloudbeds.com/en/reservation/lU6TSf,54,0.30,120.38
"magazines in airplanes",13,480,3,3,1.00,1.48,https://www.cloudbeds.com/articles/what-you-need-to-know-about-in-flight-magazines/,54,0.30,80.99
smithhotels,50,1300,7,8,0.07,0.42,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360016012413-How-to-Connect-Mr-Mrs-Smith-Smith-Hotels-to-myfrontdesk,45,0.25,19.11
"lava hotel",5,140,1,1,0.28,1.03,https://hotels.cloudbeds.com/reservation/Y01SUO,45,0.25,46.87
"capsule hotel los angeles",28,260,2,2,0.16,1.74,https://thepodshare.cloudbeds.com/,45,0.25,79.62
"property id",41,1900,10,9,0.04,2.63,https://myallocator.cloudbeds.com/hc/en-us/articles/218916378-Where-can-I-find-my-property-ID-,45,0.25,119.93
"online travel agencies list",17,140,1,1,0.35,N/A,https://www.cloudbeds.com/articles/analysis-of-major-online-travel-agencies-otas/,45,0.25,0
"mapping room",3,390,3,2,0.03,N/A,https://myallocator.cloudbeds.com/hc/en-us/articles/208514128-Room-Mapping-Guidelines,44,0.24,0
"hotel manage",43,4400,24,32,0.26,8.5,https://www.cloudbeds.com/,44,0.24,374
"pod beds",45,4400,21,20,1.00,0.99,https://thepodshare.cloudbeds.com/,44,0.24,43.56
payu,58,4400,25,19,0.01,1.8,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/115004980568-PayU-Latam-Connection-Guide,44,0.24,79.2
"otas travel",8,720,5,4,0.02,9.24,https://www.cloudbeds.com/articles/analysis-of-major-online-travel-agencies-otas/,43,0.24,405.82
"ads hotel",21,480,4,4,0.15,9.63,https://www.cloudbeds.com/lp/ads-hotel/,38,0.21,374.41
"magazine in airplanes",21,480,4,4,1.00,1.48,https://www.cloudbeds.com/articles/what-you-need-to-know-about-in-flight-magazines/,38,0.21,57.54
myallocator,18,480,4,2,0.18,0.59,https://myallocator.cloudbeds.com/hc/en-us,38,0.21,22.94
"collective retreats",51,3700,14,19,0.14,0.24,https://hotels.cloudbeds.com/reservas/rJjaNv,37,0.20,8.88
"vacation rentals by homeaway",56,3600,17,15,0.06,0.51,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/219875188-How-to-Connect-Vacation-Rentals-By-Owner-VRBO-HomeAway-Calendar-Based-Channel-with-myfrontdesk,36,0.20,18.36
"hostel denver",34,3600,22,26,0.17,1.25,https://hotels.cloudbeds.com/reservation/KV1spr,36,0.20,45
"denver hostel",34,3600,21,29,0.17,1.25,https://hotels.cloudbeds.com/reservation/KV1spr,36,0.20,45
"report on hotels",12,110,1,1,0.10,1.86,https://www.cloudbeds.com/articles/6-reports-your-hotel-should-run-every-night/,35,0.19,66.5
"online travel agency list",17,110,1,1,0.42,2.48,https://www.cloudbeds.com/articles/analysis-of-major-online-travel-agencies-otas/,35,0.19,88.66
"hotel expenses",8,110,1,1,0.05,8.94,https://www.cloudbeds.com/articles/how-hotel-operating-costs-affect-the-bottom-line/,35,0.19,319.61
"indiana beach",44,3400,17,42,0.00,N/A,https://hotels.cloudbeds.com/en/reservation/lU6TSf,34,0.19,0
"hidden lake resort",4,390,4,23,0.00,N/A,https://hotels.cloudbeds.com/en/reservas/acLbNF?ga_sess_id=1479704891.1569542400,31,0.17,0
"advertise in airports",5,390,4,5,0.35,8.04,https://www.cloudbeds.com/articles/how-to-advertise-in-airports/,31,0.17,253.98
"sales in hotel",18,720,6,7,0.45,3.16,https://www.cloudbeds.com/articles/top-7-ways-to-increase-hotel-sales/,31,0.17,100.11
"hotel email confirmation",17,90,1,1,0.02,N/A,https://www.cloudbeds.com/articles/four-common-email-templates-build-better-relationships-guests/,29,0.16,0
"hotel confirmation email",14,90,1,1,0.02,N/A,https://www.cloudbeds.com/articles/four-common-email-templates-build-better-relationships-guests/,29,0.16,0
"contact wix",33,2900,21,21,0.01,2.22,https://myallocator.cloudbeds.com/hc/en-us/articles/217442068-Contacting-Wix-Support,29,0.16,64.38
"aplicacion zoom",66,1000,9,13,0.25,0.36,https://myfrontdesk.cloudbeds.com/hc/es/articles/360001291133-C%C3%B3mo-instalar-y-utilizar-Zoom,26,0.14,9.36
"texas safari ranch",38,1000,9,6,0.04,1.42,https://hotels.cloudbeds.com/reservation/eb6DxV,26,0.14,36.92
"bookings.com extranet login",25,720,7,7,0.00,0.89,https://myallocator.cloudbeds.com/hc/en-us/articles/205488548-How-to-connect-Booking-com-to-myallocator,25,0.14,22.43
"hotel software",20,590,6,8,0.58,15.26,https://www.cloudbeds.com/hotel-management-software/,25,0.14,396.15
"mrs and mr smith hotels",56,2400,22,5,0.12,0.21,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360016012413-How-to-Connect-Mr-Mrs-Smith-Smith-Hotels-to-myfrontdesk,24,0.13,5.04
"cocos hotel antigua",46,2400,27,62,0.02,2.24,https://hotels.cloudbeds.com/reservation/VpVa5N,24,0.13,53.76
"hostel maui",37,2400,29,30,0.10,0.35,https://hotels.cloudbeds.com/en/reservas/goveMi,24,0.13,8.4
"viceroy bali",44,2400,25,29,0.00,0.78,https://hotels.cloudbeds.com/reservation/NnF1Ip,24,0.13,18.72
"channel management",38,2400,17,71,0.26,20.55,https://www.cloudbeds.com/articles/what-is-channel-management/,24,0.13,493.2
"aruba ocean villa",40,2400,12,12,0.01,0.47,https://hotels.cloudbeds.com/reservation/UqGw7p,24,0.13,11.28
"channels management",42,2400,14,41,0.26,17.11,https://www.cloudbeds.com/articles/what-is-channel-management/,24,0.13,410.64
"channels manager",39,2400,18,12,0.26,17.11,https://www.cloudbeds.com/channel-manager/,24,0.13,410.64
"lava hotels",8,140,2,10,0.28,1.03,https://hotels.cloudbeds.com/reservation/Y01SUO,24,0.13,25.38
"managing revenue",42,2400,11,22,0.04,7.24,https://www.cloudbeds.com/articles/revenue-management-guide/,24,0.13,173.76
"aruba ocean villas",39,2400,16,8,0.21,0.42,https://hotels.cloudbeds.com/reservation/UqGw7p,24,0.13,10.08
"podshare hollywood",19,210,3,1,0.02,1.25,https://thepodshare.cloudbeds.com/,23,0.13,29.93
"sleep pods los angeles",23,70,1,1,0.26,0.94,https://thepodshare.cloudbeds.com/,22,0.12,21.39
jhoppers,7,130,2,14,0.00,1.81,https://jhoppers.cloudbeds.com/,22,0.12,41.41
"hotel sop",4,70,1,1,0.07,N/A,https://www.cloudbeds.com/articles/hotel-standard-operating-procedure/,22,0.12,0
"hotel emails",27,70,1,3,0.04,N/A,https://www.cloudbeds.com/articles/four-common-email-templates-build-better-relationships-guests/,22,0.12,0
"pms system",39,880,9,10,0.31,6.74,https://www.cloudbeds.com/property-management-system/,22,0.12,154.21
"hotel management software",25,480,6,8,0.61,20.82,https://www.cloudbeds.com/hotel-management-software/,21,0.12,439.72
tiket,16,880,10,12,0.07,N/A,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360019133573-How-to-Connect-Tiket-com-to-myfrontdesk,21,0.12,0
"banana bungalows maui",5,880,10,94,0.18,2.18,https://hotels.cloudbeds.com/reservation/Hd6piB,21,0.12,46.04
"booking plan",17,480,6,7,1.00,0.98,https://myallocator.cloudbeds.com/hc/en-us/articles/205382828-Booking-com-Using-Rate-Plans-to-set-multiple-rates,21,0.12,20.7
"hotels management software",24,480,6,6,0.64,19.35,https://www.cloudbeds.com/hotel-management-software/,21,0.12,408.67
"software for hotel",25,480,6,8,0.61,15.58,https://www.cloudbeds.com/hotel-management-software/,21,0.12,329.05
"software for hotel management",25,480,6,8,0.62,18.56,https://www.cloudbeds.com/hotel-management-software/,21,0.12,391.99
"software for hotels",19,480,6,7,0.61,15.58,https://www.cloudbeds.com/hotel-management-software/,21,0.12,329.05
"software hotel",26,480,6,9,0.61,15.58,https://www.cloudbeds.com/hotel-management-software/,21,0.12,329.05
"two fa",47,880,10,10,0.41,0.85,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360007892413-How-to-enable-and-use-the-Two-Factor-Authentication-2-FA-,21,0.12,17.95
decolar.com,52,1900,24,12,0.01,0.56,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/228004388-How-to-Connect-Decolar-Despegar-with-myfrontdesk,19,0.10,10.64
"google hotel search",58,1900,19,19,0.11,2.13,https://www.cloudbeds.com/google-hotel-search/,19,0.10,40.47
"google hotels search",60,1900,20,20,0.04,1.57,https://www.cloudbeds.com/google-hotel-search/,19,0.10,29.83
"whitecap mountains",40,1900,16,16,0.02,N/A,https://hotels.cloudbeds.com/reservation/eBTGE0,19,0.10,0
"hostel green tortoise",45,1900,19,37,0.00,N/A,https://hotels.cloudbeds.com/reservation/z4u5EL,19,0.10,0
"report about hotel",19,110,2,3,0.10,1.86,https://www.cloudbeds.com/articles/6-reports-your-hotel-should-run-every-night/,19,0.10,36.01
hoteltonight.com,61,1900,23,20,0.42,1.66,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360020253873-How-to-connect-HotelTonight-to-myfrontdesk,19,0.10,31.54
"safari ranch texas",39,1900,17,19,0.09,0.89,https://hotels.cloudbeds.com/reservation/eb6DxV,19,0.10,16.91
"booking com extranet login",23,720,9,13,0.00,0.89,https://myallocator.cloudbeds.com/hc/en-us/articles/205488548-How-to-connect-Booking-com-to-myallocator,18,0.10,16.66
"monticello indiana beach",28,720,9,9,0.02,N/A,https://hotels.cloudbeds.com/en/reservation/lU6TSf,18,0.10,0
"inflight magazines",7,590,8,7,0.48,1.97,https://www.cloudbeds.com/articles/what-you-need-to-know-about-in-flight-magazines/,18,0.10,36.03
"inflight magazine",14,590,8,8,0.48,1.97,https://www.cloudbeds.com/articles/what-you-need-to-know-about-in-flight-magazines/,18,0.10,36.03
"airline magazines",10,590,8,8,0.60,0.85,https://www.cloudbeds.com/articles/what-you-need-to-know-about-in-flight-magazines/,18,0.10,15.55
"hotel costs",28,720,10,21,0.07,0.88,https://www.cloudbeds.com/articles/how-hotel-operating-costs-affect-the-bottom-line/,17,0.09,15.21
"type hotel",5,720,10,11,0.00,N/A,https://www.cloudbeds.com/articles/types-hotel-guests/,17,0.09,0
"gardens hotel key west",50,1600,14,19,0.00,0.28,https://hotels.cloudbeds.com/en/reservas/HevhEl,16,0.09,4.48
"the beach cottages san diego",43,1600,26,26,0.04,1.21,https://hotels.cloudbeds.com/reservation/HysMZY,16,0.09,19.36
"beach cottages san diego",41,1600,28,28,0.04,1.21,https://hotels.cloudbeds.com/reservation/HysMZY,16,0.09,19.36
"double charged",5,480,7,11,0.68,0.33,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/115000825487-When-I-make-a-payment-my-card-appears-to-be-double-charged-then-credited-a-few-days-later-Why-,16,0.09,5.54
"expedia payment plan",52,1600,29,39,0.02,2.06,https://myallocator.cloudbeds.com/hc/en-us/articles/206255357-What-is-the-difference-between-Expedia-Collect-and-Hotel-Collect-bookings-,16,0.09,32.96
"facebook link",60,1600,15,15,0.04,4.53,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/115002658767-How-to-add-your-mybookings-link-to-your-Facebook-Profile,16,0.09,72.48
"expedia extranet",16,540,8,8,0.00,N/A,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/212522067-How-to-Connect-Expedia-with-myfrontdesk,16,0.09,0
"gianni aruba",34,1600,25,25,0.00,N/A,https://villasbygiannisgroup.cloudbeds.com/,16,0.09,0
"giannis aruba",33,1600,21,19,0.00,N/A,https://villasbygiannisgroup.cloudbeds.com/,16,0.09,0
"living pod",41,1600,29,25,0.97,0.61,https://thepodshare.cloudbeds.com/,16,0.09,9.76
"pod living",48,1600,22,49,0.97,0.61,https://thepodshare.cloudbeds.com/,16,0.09,9.76
"san diego beach cottages",40,1600,24,24,0.04,1.21,https://hotels.cloudbeds.com/reservation/HysMZY,16,0.09,19.36
"the gardens hotel key west",46,1600,18,20,0.00,0.28,https://hotels.cloudbeds.com/en/reservas/HevhEl,16,0.09,4.48
"vrbo by owner",60,1600,29,27,0.01,2.09,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/219875188-How-to-Connect-Vacation-Rentals-By-Owner-VRBO-HomeAway-Calendar-Based-Channel-with-myfrontdesk,16,0.09,33.44
"vrbo owner",58,1600,20,20,0.14,1.12,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/219875188-How-to-Connect-Vacation-Rentals-By-Owner-VRBO-HomeAway-Calendar-Based-Channel-with-myfrontdesk,16,0.09,17.92
"properties management system",49,1600,13,11,0.61,16.26,https://www.cloudbeds.com/property-management-system/,16,0.09,260.16
"front desk of a hotel",42,1600,29,31,0.13,0.53,https://www.cloudbeds.com/articles/optimize-propertys-front-desk-operations/,16,0.09,8.48
"front desk of hotel",44,1600,27,29,0.13,0.53,https://www.cloudbeds.com/articles/optimize-propertys-front-desk-operations/,16,0.09,8.48
"gardens hotel in key west",50,1600,26,19,0.35,1,https://hotels.cloudbeds.com/en/reservas/HevhEl,16,0.09,16
"hotel operating cost",10,50,1,1,0.03,0.15,https://www.cloudbeds.com/articles/how-hotel-operating-costs-affect-the-bottom-line/,16,0.09,2.44
"hotel operating costs",10,50,1,1,0.03,0.15,https://www.cloudbeds.com/articles/how-hotel-operating-costs-affect-the-bottom-line/,16,0.09,2.44
"hotels software",31,480,7,8,0.61,16.69,https://www.cloudbeds.com/hotel-management-software/,16,0.09,280.39
"hourly room",41,1600,20,23,0.23,1.05,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360053311534-Hourly-Reservations-and-Event-Rooms-How-to-set-up-an-account-for-hourly-day-use-using-Shared-Inventory,16,0.09,16.8
"international hostel chelsea",45,1600,21,19,0.30,2.31,https://hotels.cloudbeds.com/reservation/kEPTKg,16,0.09,36.96
"key west gardens hotel",50,1600,27,25,0.34,1.01,https://hotels.cloudbeds.com/en/reservas/HevhEl,16,0.09,16.16
"key west the gardens hotel",50,1600,19,18,0.34,1.01,https://hotels.cloudbeds.com/en/reservas/HevhEl,16,0.09,16.16
"flight magazine",33,590,9,9,0.48,1.97,https://www.cloudbeds.com/articles/what-you-need-to-know-about-in-flight-magazines/,15,0.08,30.22
"airline magazine",20,590,9,9,0.60,0.85,https://www.cloudbeds.com/articles/what-you-need-to-know-about-in-flight-magazines/,15,0.08,13.04
"extranet expedia",24,260,5,7,0.00,N/A,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/212522067-How-to-Connect-Expedia-with-myfrontdesk,15,0.08,0
"credit card passwords",32,140,3,3,0.24,8.42,https://myallocator.cloudbeds.com/hc/en-us/articles/205456388-How-to-update-or-reset-your-Credit-Card-Password,15,0.08,134.38
"jet luxury resorts",5,590,9,10,0.03,0.6,https://jetluxuryresorts.cloudbeds.com/,15,0.08,9.2
"pms hotel",30,590,9,8,0.40,10.46,https://www.cloudbeds.com/property-management-system/,15,0.08,160.46
"twin rocks motel",4,260,5,11,0.00,N/A,https://hotels.cloudbeds.com/reservation/CjXBpW,15,0.08,0
"card password",19,260,5,5,0.18,10.21,https://myallocator.cloudbeds.com/hc/en-us/articles/205456388-How-to-update-or-reset-your-Credit-Card-Password,15,0.08,161.93
"software hotels",30,480,8,9,0.61,15.58,https://www.cloudbeds.com/hotel-management-software/,14,0.08,231.83
"hotels pms",27,590,10,10,0.50,21.05,https://www.cloudbeds.com/property-management-system/,14,0.08,298.07
"hotel softwares",22,480,8,9,0.61,16.69,https://www.cloudbeds.com/hotel-management-software/,14,0.08,248.35
"hotel management softwares",22,480,8,8,0.64,19.35,https://www.cloudbeds.com/hotel-management-software/,14,0.08,287.93
"expedia virtual card",5,480,8,7,0.05,6.89,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/223292588-What-is-the-difference-between-Expedia-Collect-and-Hotel-Collect-bookings-,14,0.08,102.52
"property management system",53,1300,14,8,0.56,N/A,https://www.cloudbeds.com/property-management-system/,13,0.07,0
"hostel vancouver",43,1300,24,34,0.06,0.54,https://hotels.cloudbeds.com/reservation/hv6Vxk,13,0.07,7.02
"hotel pms",29,450,8,7,0.43,12.56,https://www.cloudbeds.com/property-management-system/,13,0.07,175.21
"hotel monte vista flagstaff",47,1300,15,19,0.02,4.09,https://hotels.cloudbeds.com/reservation/WED5cT,13,0.07,53.17
hostelbookers,56,1300,17,22,0.09,0.8,https://myallocator.cloudbeds.com/hc/en-us/articles/206228677-How-to-connect-Hostelworld-and-or-Hostelbookers-to-myallocator,13,0.07,10.4
"hourly room rental",33,1300,26,24,0.10,0.6,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360053311534-Hourly-Reservations-and-Event-Rooms-How-to-set-up-an-account-for-hourly-day-use-using-Shared-Inventory,13,0.07,7.8
"hostel in vancouver",42,1300,28,40,0.06,0.54,https://hotels.cloudbeds.com/reservation/hv6Vxk,13,0.07,7.02
"green tortoise",47,1300,25,34,0.23,0.47,https://hotels.cloudbeds.com/reservation/z4u5EL,13,0.07,6.11
"expedia reservations",66,1300,27,27,0.29,0.34,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/115002690454-How-to-Match-Taxes-for-Expedia-Reservations,13,0.07,4.42
"edison beach house",45,1300,15,15,0.01,0.39,https://hotels.cloudbeds.com/en/reservas/wE8Dkc,13,0.07,5.07
"credit card password",18,170,4,4,0.11,0.87,https://myallocator.cloudbeds.com/hc/en-us/articles/205456388-How-to-update-or-reset-your-Credit-Card-Password,13,0.07,11.98
"chelsea international hostel",46,1300,12,14,0.06,0.96,https://hotels.cloudbeds.com/reservation/kEPTKg,13,0.07,12.48
baxar,48,1300,21,25,0.01,1.57,https://hotels.cloudbeds.com/en/reservas/746JI1?ga_sess_id=2146074040.1511913600,13,0.07,20.41
"reservation meaning",49,1300,29,50,0.00,N/A,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360023800273-What-is-the-meaning-of-the-Origin-field-on-reservation-details-page-,13,0.07,0
"property management systems",46,1300,28,18,0.56,16.15,https://www.cloudbeds.com/property-management-system/,13,0.07,209.95
"mr & mrs smith hotels",12,390,7,8,0.10,0.23,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360016012413-How-to-Connect-Mr-Mrs-Smith-Smith-Hotels-to-myfrontdesk,13,0.07,3.14
"royal isabela",47,1300,13,14,0.05,6.79,https://hotels.cloudbeds.com/reservation/LZxpgd,13,0.07,88.27
"email reservation",43,40,1,1,0.01,N/A,https://www.cloudbeds.com/articles/four-common-email-templates-build-better-relationships-guests/,13,0.07,0
"sawtelle mountain resort",40,1300,20,21,0.02,0.51,https://hotels.cloudbeds.com/reservation/89gQMx,13,0.07,6.63
"santa vista",15,40,1,1,0.00,N/A,https://hotels.cloudbeds.com/en/reservas/trIF5J,13,0.07,0
"reservation email",19,40,1,5,0.00,N/A,https://www.cloudbeds.com/articles/four-common-email-templates-build-better-relationships-guests/,13,0.07,0
"reservation by email",11,40,1,3,0.00,N/A,https://www.cloudbeds.com/articles/four-common-email-templates-build-better-relationships-guests/,13,0.07,0
"hotel monte vista in flagstaff",40,1300,24,26,0.22,1.7,https://hotels.cloudbeds.com/reservation/WED5cT,13,0.07,22.1
"expedia bookings",64,1300,29,33,0.31,0.57,https://myallocator.cloudbeds.com/hc/en-us/articles/206255357-What-is-the-difference-between-Expedia-Collect-and-Hotel-Collect-bookings-,13,0.07,7.41
"welcome pickups",55,1300,23,21,0.15,0.18,https://myallocator.cloudbeds.com/hc/en-us/articles/360023001333-Welcome-Pickups-Connection-Guide,13,0.07,2.34
"daily financial reports",18,40,1,3,0.30,10.28,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/231975187-Daily-Financial-Report,13,0.07,133.64
"apple creek ranch whitetails",5,390,7,7,0.12,0.3,https://hotels.cloudbeds.com/en/reservas/oOKutq,13,0.07,4.1
"airbnb email",42,1300,15,18,0.00,1.24,https://myfrontdesk.cloudbeds.com/hc/en-us/articles/360054072893-Why-I-didn-t-receive-Airbnb-guest-email-,13,0.07,16.12
"the oasis at grace bay",43,1300,21,24,0.01,0.59,https://hotels.cloudbeds.com/en/reservation/ctza3l,13,0.07,7.67
"wavecrest montauk",43,1300,24,12,0.01,0.38,https://hotels.cloudbeds.com/reservation/ySA2bc,13,0.07,4.94
"vdara suite",43,1300,27,23,0.03,0.53,https://hotels.cloudbeds.com/reservation/cFRJQJ,13,0.07,6.89
"cc details",42,40,1,1,0.01,0.07,https://myallocator.cloudbeds.com/hc/en-us/articles/206254757-Credit-Card-details-everything-you-need-to-know,13,0.07,0.91
"pms system hotel",38,480,9,8,0.48,12.2,https://www.cloudbeds.com/property-management-system/,12,0.07,152.26
"apple creek whitetail ranch",4,390,8,7,0.10,0.8,https://hotels.cloudbeds.com/en/reservas/oOKutq,12,0.07,9.67
